,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date
15001,Auchel,FR,50.51,2.47,92.28533935546875,44.6,100,1.12,0,1538019000
15002,Svecha,RU,58.28,47.52,123,37.14,83,12.46,48,1538019747
15003,Velyka Lepetykha,UA,47.18,33.94,53.1650390625,41.82,100,8.21,8,1538019747
15004,Graciano Sanchez,MX,23.92,-99.28,295.0647583007812,82.4,65,9.17,40,1538016120
15005,Baloda,IN,22.15,82.48,285.5511169433594,85.11,72,3.96,20,1538019748
15006,Hua Hin,TH,12.57,99.96,11.05869483947754,89.6,62,4.7,20,1538017200
15007,Serchhip,IN,23.31,92.85,927.1704711914062,75.66,85,1.83,44,1538019748
15008,Dobrotesti,RO,44.28,24.88,119.126220703125,35.43,87,2.62,0,1538019748
15009,Proddatur,IN,14.76,78.55,161.1920013427734,86,66,0.94,20,1538019000
15010,Kamareddi,IN,18.32,78.34,523.53955078125,78.81,86,4.52,0,1538019749
15011,Veliko Gradiste,RS,44.76,21.52,79,28.4,92,1.12,0,1538017200
15012,Abohar,IN,30.15,74.2,187,83.13,71,4.52,0,1538019749
15013,Jose Bonifacio,BR,-21.05,-49.69,413.7839965820312,78.8,54,5.82,0,1538017200
15014,Kiskunfelegyhaza,HU,46.71,19.84,99.66667175292969,41,86,4.07,0,1538018100
15015,Kovrov,RU,56.37,41.31,105.5253295898438,39.39,96,26.22,92,1538019750
15016,Saint-Nazaire,FR,47.27,-2.21,0,57.2,62,4.7,0,1538019000
15017,Whitewater,US,42.83,-88.73,248.0009918212891,50,87,7.65,1,1538019300
15018,Starokozache,UA,46.34,29.99,89.7734146118164,35.6,93,3.06,0,1538019000
15019,Porto,BR,-3.89,-42.7,44.30938720703125,76.83,85,10.22,0,1538019751
15020,Umaria,IN,23.52,80.84,459.1122131347656,82.95,69,4.41,0,1538019752
15021,Chitipa,MW,-9.7,33.27,1274.134155273438,64.05,70,11.34,0,1538019752
15022,Sungai Padi,TH,6.09,101.88,25,86,70,5.82,20,1538017200
15023,Dulyapino,RU,57.26,40.81,139.0063934326172,39.57,98,27.22,92,1538019752
15024,Nyalikungu,TZ,-2.6,33.44,1214.492431640625,69.8,77,11.41,0,1538017200
15025,Oxilithos,GR,38.58,24.12,166.6586608886719,62.6,59,36.91,90,1538016600
15026,Khodz,RU,44.52,40.71,314.0894470214844,43.62,92,2.62,48,1538019753
15027,Narsipatnam,IN,17.67,82.61,88.4675521850586,83.76,86,5.19,0,1538019753
15028,High River,CA,50.58,-113.86,1037.982055664062,50,81,2.24,90,1538017680
15029,Back Mountain,US,41.34,-76,391.99755859375,64.04,77,4.7,90,1538017860
15030,Santa Paula,US,34.35,-119.06,76.56893920898438,75.92,86,6.93,40,1538017920
15031,Uberlandia,BR,-18.92,-48.28,859.1093139648438,78.8,34,5.82,0,1538013600
15032,Zolotonosha,UA,49.67,32.04,94.11404418945312,42.81,81,14.7,68,1538019755
15033,Okaihau,NZ,-35.32,173.77,235.1974487304688,60.18,56,10.78,64,1538019755
15034,San Vicente De Chucuri,CO,6.88,-73.41,645.3414306640625,71.6,83,2.24,75,1538017200
15035,Taoyuan,TW,24.99,121.3,104.9768676757812,86,70,18.34,75,1538017200
15036,Nanfeng,CN,27.22,116.52,118.9952926635742,72.87,71,3.4,32,1538019756
15037,Tampakan,PH,6.44,124.93,136.0702209472656,86.19,71,4.41,20,1538019756
15038,Buxtehude,DE,53.48,9.7,2.175841331481934,60.8,82,10.29,88,1538018400
15039,Maromitsa,RU,59.87,48.01,197,39.93,82,11.79,48,1538019595
15040,Yakymivka,UA,46.7,35.16,19.60888862609863,32.73,90,3.62,0,1538019757
15041,Chichibu,JP,35.99,139.07,189.3546600341797,60.8,87,6.93,90,1538018340
15042,Fundacion,CO,7.88,-73.37,592.8411254882812,65.76,69,1.72,36,1538019757
15043,Figeac,FR,44.61,2.03,199.7136535644531,50,87,8.05,0,1538019000
15044,Hurup,DK,56.75,8.42,42.17777633666992,53.6,93,8.05,76,1538018400
15045,San Juan Pueblo,HN,15.6,-87.21,54.38933181762695,77,94,1.39,75,1538017200
15046,Filottrano,IT,43.44,13.35,211.3776245117188,33.63,78,1.5,0,1538019758
15047,Fermoy,IE,52.14,-8.28,26.35841178894043,50,100,4.7,75,1538019000
15048,Butuan,PH,8.95,125.53,6.355148792266846,87.36,79,6.87,20,1538019759
15049,Tolmezzo,IT,46.41,13.02,504.8045654296875,39.12,76,3.4,0,1538019759
15050,Gura Teghii,RO,45.5,26.43,599.5328979492188,25.08,85,1.95,0,1538019759
15051,Benxi,CN,41.29,123.76,140.6149749755859,69.8,43,2.24,0,1538017200
15052,Jalpatagua,GT,14.13,-90.01,550.21533203125,61.89,98,2.17,76,1538019760
15053,Bremervorde,DE,53.48,9.13,7.041192531585693,60.8,87,12.75,75,1538018400
15054,Sohna,IN,28.25,77.07,211.7074432373047,80.6,83,6.93,0,1538019000
15055,Pinsk,BY,52.11,26.1,140.0639953613281,51.18,64,23.09,80,1538019761
15056,Varzea Grande,BR,-29.42,-50.86,575.3363037109375,68,100,3.36,40,1538017200
15057,Canarana,BR,-11.69,-41.77,716.5017700195312,70.8,62,10.45,0,1538019761
15058,Kaiu,EE,59.01,25.06,75,51.8,57,26.4,75,1538018400
15059,Okrisky,CZ,49.25,15.77,488.7937927246094,41,80,2.24,0,1538019000
15060,Mentougou,CN,39.94,116.09,114.8426666259766,66.2,63,4.47,100,1538017200
15061,Babayurt,RU,43.6,46.78,-1.312888860702515,51.63,98,8.66,92,1538019762
15062,Piastow,PL,52.18,20.84,101.531120300293,55.4,58,9.17,75,1538019000
15063,Casatenovo,IT,45.7,9.31,368.772216796875,48.2,93,2.24,0,1538018400
15064,Usolye,RU,59.42,56.68,128.9178161621094,42.45,94,10.33,8,1538019763
15065,Kennett,US,36.24,-90.06,78.3834457397461,66.92,63,5.82,1,1538018100
15066,Yasugi,JP,35.43,133.25,3.167645931243896,75.2,47,14.99,75,1538017200
15067,Swinoujscie,PL,53.91,14.25,4.119466781616211,59,77,11.41,90,1538019000
15068,Tegal,ID,-6.87,109.14,6.296974182128906,80.88,100,7.87,0,1538019555
15069,Dennery,LC,13.9,-60.89,67.37278747558594,80.6,88,17.22,75,1538017200
15070,Bottrop,DE,51.52,6.93,50.50319290161133,50,76,12.75,0,1538018400
15071,Auce,LV,56.47,22.9,97.39822387695312,50.82,73,14.03,0,1538019765
15072,Privodino,RU,61.08,46.5,76.1507568359375,43.26,82,20.74,92,1538019765
15073,Cavaillon,FR,43.83,5.04,74.29042053222656,55.4,93,1.12,20,1538019000
15074,Endicott,US,42.1,-76.05,254.7649688720703,55.04,83,10.29,1,1538016960
15075,Kozachi Laheri,UA,46.71,32.99,14.78870010375977,33.09,86,5.19,12,1538019766
15076,Karaman,TR,37.18,33.22,1044.828979492188,40.29,88,2.73,8,1538019766
15077,Shemordan,RU,56.19,50.4,195,40.74,78,11.12,36,1538019766
15078,Kokino,RU,53.16,34.12,185.7334747314453,42.18,95,27.45,92,1538019767
15079,Pulivendla,IN,14.42,78.23,266.1555786132812,86,66,3.62,20,1538019000
15080,Bhanvad,IN,21.93,69.78,58.44685363769531,78.8,88,3.36,0,1538017200
15081,Manohar Thana,IN,24.24,76.8,335.494140625,80.43,69,4.41,0,1538019767
15082,Tapia,PH,14.36,120.88,34.25955581665039,87.8,79,9.17,20,1538017200
15083,Campo Alegre,BR,-9.78,-36.36,183.7733306884766,70.17,87,7.99,88,1538019768
15084,Petrolina,BR,-9.38,-40.5,381.6158142089844,78.8,57,16.11,0,1538017200
15085,Wieliczka,PL,49.98,20.06,266.4634704589844,50,61,10.29,75,1538019000
15086,El Reno,US,35.53,-97.96,416.5990600585938,56.66,76,4.7,1,1538018100
15087,Nuzvid,IN,16.79,80.85,107.0001678466797,84.2,70,4.63,20,1538019000
15088,Amod,IN,21.99,72.87,11.7413330078125,78.72,84,5.75,0,1538019769
15089,Chester-Le-Street,GB,54.85,-1.58,51.50274658203125,62.6,77,10.29,20,1538018400
15090,Chazuta,PE,-6.57,-76.13,209.0652008056641,62.6,290,1.95,20,1538017200
15091,Serra Branca,BR,-7.57,-40.23,595.0020751953125,74.76,52,12.24,0,1538019770
15092,Landazuri,CO,6.22,-73.81,912.8320922851562,62.79,92,3.4,92,1538019770
15093,Gouloure,BF,12.23,-1.93,333.1770324707031,72.42,94,3.96,12,1538019770
15094,Nanguneri,IN,8.49,77.66,99.69011688232422,81.33,78,3.51,8,1538019770
15095,Borujerd,IR,33.89,48.76,1557.779541015625,45.42,45,3.96,0,1538019771
15096,Sidrolandia,BR,-20.93,-54.96,490.8427734375,75.2,73,6.93,0,1538017200
15097,Mehendiganj,BD,22.82,90.53,6.321779251098633,86.73,88,7.43,20,1538019771
15098,Opochka,RU,56.71,28.66,82.36540222167969,46.23,81,17.6,0,1538019771
15099,Lunca De Sus,RO,46.53,25.96,893.5346069335938,22.11,80,2.06,0,1538019772
15100,Gornji Milanovac,RS,44.02,20.46,313.9574279785156,30.2,100,1.12,0,1538017200
15101,Sylacauga,US,33.17,-86.25,166.5117034912109,71.96,100,2.39,90,1538019300
15102,Kazuno,JP,40.2,140.83,332.2159118652344,60.8,67,8.05,75,1538017200
15103,Celano,IT,42.09,13.54,834.5570068359375,46.4,75,4.7,0,1538016600
15104,Walajapet,IN,12.92,79.37,161.7806701660156,78.72,88,2.73,12,1538019773
15105,Coueron,FR,47.22,-1.72,10.77136516571045,59,62,3.36,0,1538019000
15106,Edmundston,CA,47.36,-68.33,131,68,83,23.04,90,1538016840
15107,Dubovka,RU,49.06,44.83,61.14068984985352,37.4,93,5.75,0,1538017200
15108,Kuroiso,JP,36.97,140.05,305.3831481933594,60.8,100,10.29,75,1538017200
15109,Pandrup,DK,57.21,9.68,9.101333618164062,54.42,90,15.59,88,1538019774
15110,Ubstadt-Weiher,DE,49.17,8.64,136.1947021484375,42.8,87,1.12,0,1538018400
15111,Ramanuj Ganj,IN,23.81,83.7,432.3484497070312,83.04,82,5.3,0,1538019775
15112,Tuma,RU,55.15,40.55,124,39.48,96,25.1,92,1538019775
15113,Clacton-On-Sea,GB,51.79,1.16,14.03592491149902,50,87,4.7,0,1538018400
15114,Tabuny,RU,52.78,78.79,128.3327789306641,59.73,76,4.29,0,1538019776
15115,Krini,GR,39.39,22.35,170.8572998046875,60.8,38,13.87,75,1538018400
15116,Kostyantynivka,UA,48.53,37.71,105.0115585327148,32.28,87,4.74,0,1538019776
15117,Hoskote,IN,13.07,77.79,888.3890380859375,73.4,100,3.36,40,1538019000
15118,Chibuto,MZ,-24.69,33.53,105.0163879394531,70.53,98,8.88,0,1538019777
15119,Midrand,ZA,-26,28.13,1585.806640625,69.8,32,4.7,0,1538017200
15120,Tandahimba,TZ,-10.76,39.63,292.3865356445312,71.16,94,4.07,92,1538019777
15121,Abreu E Lima,BR,-7.9,-34.9,55.38658905029297,78.8,74,13.87,75,1538017200
15122,Masyaf,SY,35.06,36.34,502.8080139160156,68,77,4.7,0,1538017200
15123,Promyshlennyy,RU,67.58,63.92,182.9831085205078,41.19,100,12.68,92,1538019778
15124,Ortakoy,TR,38.74,34.04,1219.240234375,50,71,2.24,75,1538016600
15125,Stargard Szczecinski,PL,53.34,15.05,21.8488883972168,59,77,11.41,90,1538019000
15126,Barbate,ES,36.19,-5.92,16.8354377746582,75.2,69,6.93,0,1538019000
15127,Wenzhou,CN,28.02,120.66,40.53970336914062,77.91,64,6.08,44,1538019779
15128,Somvarpet,IN,12.6,75.87,1013.439025878906,71.61,95,2.62,32,1538019779
15129,Amarwara,IN,22.3,79.17,799.2115478515625,80.43,69,4.52,8,1538019779
15130,Bykov,RU,47.32,142.56,64.19664001464844,59,58,6.71,20,1538017200
15131,Khairagarh,IN,21.42,80.98,316.6542358398438,82.41,78,3.96,56,1538019780
15132,Malaba,KE,0.63,34.27,1151.495971679688,62.07,85,6.64,8,1538019780
15133,Joplin,US,37.08,-94.51,305.8689880371094,55.4,85,4.41,1,1538018100
15134,Lingsugur,IN,16.17,76.52,499.5083312988281,73.05,98,4.18,36,1538019781
15135,Akropong,GH,5.97,-0.09,454.5890808105469,78.8,88,9.17,75,1538017200
15136,Shaoguan,CN,24.81,113.59,60.80938339233398,73.86,77,3.18,48,1538019781
15137,Krutaya Gorka,RU,55.36,73.22,102.4355545043945,51.8,81,5.64,0,1538017200
15138,Manapa,PH,8.98,125.44,7.562666893005371,87.36,79,6.87,20,1538019782
15139,Carros,FR,43.78,7.19,149.8714752197266,60.8,67,10.29,0,1538019000
15140,Topi,PK,34.07,72.61,340.0561218261719,77,73,3.74,40,1538015400
15141,Frankfurt,DE,49.68,10.53,356.2431335449219,43.52,86,5.82,0,1538018400
15142,Naklo Nad Notecia,PL,53.14,17.6,65.61066436767578,55.4,66,19.46,75,1538019000
15143,Neresnytsya,UA,48.12,23.77,305.40087890625,39.2,86,2.24,32,1538017200
15144,Abengourou,CI,6.73,-3.5,195.730712890625,73.32,94,4.18,56,1538019783
15145,Renala Khurd,PK,30.88,73.6,188.9715576171875,81.96,77,4.41,0,1538019783
15146,Jablunkov,CZ,49.58,18.76,381.8665771484375,50,93,2.24,75,1538019000
15147,Mukdahan,TH,16.54,104.73,145.6621856689453,86,70,4.7,40,1538017200
15148,Astolfo Dutra,BR,-21.31,-42.86,276.1072692871094,67.11,78,4.63,0,1538019784
15149,Yurga,RU,55.71,84.93,148.7011413574219,58.29,85,5.64,32,1538019784
15150,Jejuri,IN,18.28,74.16,721.40576171875,73.05,100,4.52,48,1538019785
15151,Novocheremshansk,RU,54.35,50.17,67.02706909179688,42,75,6.2,24,1538019785
15152,Pennadam,IN,11.4,79.24,48,81.78,79,4.41,20,1538019785
15153,Nayudupeta,IN,13.91,79.9,31.90311050415039,82.86,80,4.41,12,1538019785
15154,Sasayama,JP,35.07,135.23,203.6106719970703,71.6,60,3.36,75,1538017200
15155,Tiszafoldvar,HU,46.98,20.25,83.1167984008789,41,75,6.93,0,1538018100
15156,Resende,BR,-22.47,-44.45,407.1697692871094,60.81,95,2.17,32,1538019786
15157,Doctor Juan Leon Mallorquin,PY,-25.4,-55.27,277.9015197753906,68,94,6.93,90,1538017200
15158,Maddaloni,IT,41.04,14.38,64.60555267333984,62.6,54,13.87,0,1538018400
15159,Dzheguta,RU,43.97,42.04,909.9470825195312,38.49,97,2.17,88,1538019787
15160,Buciumeni,RO,44.55,25.96,99.63021850585938,37.4,93,4.7,0,1538017200
15161,Capilla De Guadalupe,MX,20.83,-102.59,2050.630126953125,59.46,96,1.95,44,1538019787
15162,Omaha,US,41.26,-95.94,327.7098388671875,60.8,58,9.17,1,1538018100
15163,Dzhuryn,UA,49.03,25.58,337.1128845214844,44.6,100,11.12,75,1538017200
15164,Dulce Nombre De Culmi,HN,15.08,-85.56,524.9280395507812,68.73,97,2.17,88,1538019788
15165,Grande Riviere Noire,MU,-20.36,57.37,10.18926048278809,73.4,73,10.29,40,1538017200
15166,Petaluma,US,38.23,-122.64,9.078161239624023,77,82,4.7,1,1538017080
15167,Epping,US,43.04,-71.07,44.02344131469727,71.06,94,5.82,90,1538018400
15168,Mingshui,CN,22.81,109.89,86.94758605957031,79.44,89,5.19,88,1538019789
15169,Batetskiy,RU,58.65,30.3,68.76000213623047,46.23,81,12.8,80,1538019789
15170,Crystal,US,45.04,-93.36,267.7691650390625,55.94,70,8.05,1,1538019300
15171,Balvanesti,RO,44.8,22.68,503.146728515625,29.85,81,2.06,8,1538019790
15172,Sete,FR,43.4,3.7,2.355239629745483,55.4,87,2.24,0,1538019000
15173,Kapelle,NL,51.49,3.96,2.023248195648193,62.6,93,4.7,0,1538018700
15174,Backi Petrovac,RS,45.36,19.6,79,33.8,75,1.12,0,1538019000
15175,Nedumangad,IN,8.61,77,68,87.8,66,6.93,40,1538019000
15176,East Hemet,US,33.74,-116.94,515.3938598632812,80.6,53,4.7,1,1538017080
15177,Lashma,RU,54.93,41.14,104.1031112670898,40.11,95,23.42,92,1538019791
15178,Kaltan,RU,53.52,87.29,251.6799926757812,56.85,81,3.4,80,1538019791
15179,Karangasem,ID,-6.7,108.49,14.43200016021729,84.39,92,10.45,0,1538019792
15180,Piuma,BR,-20.84,-40.72,29.66471099853516,73.5,88,20.74,0,1538019792
15181,Dorongan,PH,16.02,120.22,6.763050556182861,83.4,99,5.97,68,1538019792
15182,Nyuzen,JP,36.93,137.5,30.90503120422363,71.6,64,3.36,75,1538017200
15183,El Higo,MX,21.77,-98.45,33.11102294921875,73.05,98,3.29,68,1538019793
15184,Bhander,IN,25.74,78.75,176.1840057373047,86.46,52,4.52,0,1538019793
15185,Bujumbura,BI,-3.36,29.37,803.481689453125,65.4,78,4.85,44,1538019793
15186,East Moline,US,41.52,-90.44,172.5386199951172,53.06,77,3.36,1,1538018100
15187,Agaro,ET,7.86,36.59,1676.335083007812,59.19,86,2.62,80,1538019794
15188,Mogapinyana,BW,-22.37,27.59,919.2249755859375,65.31,39,11.9,0,1538019794
15189,Tirano,IT,46.22,10.17,463.1508178710938,28.4,100,1.12,0,1538016600
15190,Koshki,RU,54.2,50.47,77.60336303710938,42.63,80,5.86,76,1538019795
15191,Neyveli,IN,11.54,79.48,39.20355606079102,81.78,79,4.41,20,1538019795
15192,Rovinj,HR,45.08,13.64,9.379555702209473,57.2,61,4.7,0,1538019000
15193,Ketrzyn,PL,54.08,21.38,102.0206451416016,57.3,96,22.53,100,1538019795
15194,Caraguatay,PY,-25.24,-56.83,98.70350646972656,69.8,88,3.36,75,1538017200
15195,Cataguases,BR,-21.39,-42.7,172.6853179931641,67.11,78,4.63,0,1538019796
15196,Salgueiro,BR,-8.07,-39.12,427.340576171875,78.99,44,12.8,0,1538019796
15197,Chebenki,RU,51.93,55.71,136,50,93,8.95,90,1538017200
15198,Windham,US,41.7,-72.16,84.42251586914062,73.94,100,5.75,90,1538018100
15199,Ferrara,IT,44.84,11.62,8.490513801574707,48.2,66,8.05,0,1538018400
15200,Samos,GR,37.76,26.98,123.8058700561523,64.4,59,14.99,0,1538018400
15201,Nikolskiy,RU,60.92,34.06,24.57955551147461,42.63,91,13.13,32,1538019797
15202,Madaoua,NE,14.07,5.96,326.8204650878906,76.83,63,4.52,76,1538019797
15203,Mozirje,SI,46.34,14.96,340,37.4,84,1.12,0,1538019000
15204,Heerhugowaard,NL,52.66,4.83,-1.332566261291504,62.6,100,5.82,0,1538018940
15205,Canasgordas,CO,6.75,-76.03,1386.174560546875,63.69,99,1.16,80,1538019798
15206,Aonla,IN,28.27,79.16,175,82.23,85,5.3,24,1538019799
15207,Bosanski Samac,BA,45.06,18.47,86.38133239746094,33.8,80,1.12,0,1538019000
15208,Pregradnoye,RU,45.82,41.75,64,39.93,84,3.18,0,1538019799
15209,Affery,CI,6.32,-3.95,111.7229080200195,73.41,98,2.95,92,1538019799
15210,Sudogda,RU,55.95,40.86,100.0933303833008,38.76,98,22.53,92,1538019799
15211,Robat Karim,IR,35.49,51.08,1042.695434570312,69.8,68,11.41,20,1538017200
15212,Kirby,US,29.46,-98.39,213.2160034179688,77,73,8.05,90,1538018400
15213,Durg,IN,21.19,81.27,291.3832397460938,82.59,80,6.76,56,1538019800
15214,Medan,ID,3.59,98.67,26.3973331451416,82.4,78,5.82,40,1538017200
15215,Gisenyi,RW,-1.7,29.26,1484.672973632812,56.49,94,5.19,64,1538019801
15216,Valea Ursului,RO,46.8,27.08,355.8047790527344,37.4,70,3.62,0,1538017200
15217,Gusev,RU,54.59,22.2,44.90666580200195,55.95,89,21.52,80,1538019801
15218,Zambrow,PL,52.99,22.24,127.3475570678711,52.35,74,21.85,56,1538019802
15219,Itaguai,BR,-22.85,-43.78,27.18430328369141,77,83,4.7,75,1538017200
15220,Araguari,BR,-18.65,-48.19,935.5448608398438,68.82,53,6.42,0,1538019802
15221,Peque,CO,7.02,-75.91,1196.709350585938,66.12,92,1.83,68,1538019802
15222,Mairwa,IN,26.24,84.15,71.39366912841797,86.73,63,5.75,0,1538019802
15223,Ebensee,AT,47.81,13.77,434.6518249511719,46.4,86,1.12,0,1538018400
15224,Carlet,ES,39.23,-0.52,46.47636795043945,68,82,5.82,75,1538019000
15225,Salt Lake City,US,40.77,-111.89,1324.162475585938,62.96,7,4.7,1,1538018100
15226,Bangangte,CM,5.14,10.52,1342.386840820312,62.97,96,2.73,76,1538019804
15227,Le Locle,CH,47.06,6.75,956.4854125976562,44.6,86,2.84,0,1538016600
15228,Dahod,IN,22.84,74.26,308.8026733398438,77.46,84,4.29,0,1538019804
15229,Chernukha,RU,55.6,43.76,127.6311111450195,39.39,74,15.48,92,1538019804
15230,Pueblo Viejo,PA,8.25,-81.66,326.9425659179688,71.79,97,1.39,32,1538019805
15231,Avon,FR,48.4,2.72,81.24092864990234,48.2,93,2.24,0,1538019000
15232,Rasinari,RO,45.7,24.07,601.5800170898438,32,70,1.12,0,1538017200
15233,Tasquillo,MX,20.55,-99.31,1649.9541015625,58.11,80,4.41,44,1538019805
15234,Santana Do Mundau,BR,-9.17,-36.22,223.2185668945312,71.6,88,3.36,75,1538017200
15235,Condado,CU,21.88,-79.84,46.58075714111328,77,94,8.05,36,1538017140
15236,Stepnoye,RU,51.38,46.84,70.38844299316406,41,99,6.71,0,1538017200
15237,Barreiras,BR,-12.14,-45,441.6871032714844,76.29,49,3.96,92,1538019806
15238,Imari,JP,33.27,129.88,4.942670345306396,80.6,47,14.99,20,1538017200
15239,Montemorelos,MX,25.19,-99.83,424.5567016601562,71.6,88,13.87,90,1538017740
15240,Tursunzoda,TJ,38.51,68.23,704.1129150390625,60.8,55,2.24,90,1538017200
15241,Kamyzyak,RU,46.12,48.08,-24.52487945556641,53.6,93,6.71,0,1538017200
15242,Hazaribag,IN,23.98,85.35,602.989990234375,84.66,74,4.63,0,1538019807
15243,Tokuyama,JP,34.05,131.82,53.22562026977539,78.98,42,13.87,40,1538017200
15244,Tyukalinsk,RU,55.87,72.2,117.4904937744141,54.15,67,6.2,0,1538019808
15245,Sitges,ES,41.24,1.82,25.95756340026855,60.8,77,6.93,0,1538019000
15246,Susaki,JP,33.42,133.28,122.8944396972656,73.4,69,5.82,75,1538017200
15247,Golub-Dobrzyn,PL,53.11,19.05,63.52977752685547,57.75,87,20.07,92,1538019620
15248,Mursalimkino,RU,55.04,58.56,376.4727172851562,51.63,96,2.84,92,1538019809
15249,Cordeiro,BR,-22.03,-42.36,510.9230651855469,60.09,84,2.84,8,1538019809
15250,Chimichagua,CO,9.26,-73.81,35.7939453125,77.46,98,1.39,64,1538019810
15251,Zboriv,UA,49.66,25.14,342.2337646484375,47.49,60,14.81,64,1538019810
15252,Skiathos,GR,39.16,23.49,0,60.8,48,28.86,75,1538018400
15253,Horstel,DE,52.32,7.58,44.4311408996582,53.6,76,2.24,75,1538018400
15254,Morgaushi,RU,55.96,46.77,149.5937805175781,37.4,93,15.66,40,1538017200
15255,Blonie,PL,52.2,20.62,90.08422088623047,55.4,58,9.17,75,1538019000
15256,Gracac,HR,44.3,15.85,560.950927734375,37.4,86,3.36,0,1538019000
15257,Vlagtwedde,NL,53.03,7.11,2,55.4,100,5.82,88,1538018700
15258,Shchelkun,RU,56.3,60.95,259.7942810058594,48.2,100,2.24,40,1538017200
15259,Sorokino,RU,51.22,37.86,123,38.58,69,14.47,80,1538019812
15260,Cowie,GB,56.08,-3.87,44.51555633544922,59,87,23.04,20,1538018400
15261,Lunel,FR,43.67,4.13,6.510326385498047,55.4,87,2.24,0,1538019000
15262,Lower Hutt,NZ,-41.21,174.91,0,53.6,62,12.75,0,1538017200
15263,Isparta,TR,37.77,30.56,1034.573852539062,53.6,62,6.93,0,1538016600
15264,Letenye,HU,46.43,16.73,146.5884399414062,36.78,87,3.4,0,1538019813
15265,Anastasiyevskaya,RU,45.22,37.89,1.124245285987854,42.8,93,6.71,40,1538017200
15266,Uttarkashi,IN,30.73,78.44,1154.317749023438,59.46,74,2.06,0,1538019813
15267,La Chapelle-Sur-Erdre,FR,47.3,-1.55,29.54834365844727,59,62,3.36,0,1538019000
15268,Naigarhi,IN,24.78,81.78,321.5093383789062,83.58,72,4.52,0,1538019814
15269,Guaimaro,CU,21.05,-77.35,81.74425506591797,77,94,5.82,0,1538016660
15270,Campos Altos,BR,-19.7,-46.17,1042.293823242188,68.19,48,6.76,20,1538019662
15271,Mouzouras,GR,35.53,24.15,141.9958343505859,64.4,68,18.34,75,1538018400
15272,Kavali,IN,14.91,79.99,22.46842765808105,85.47,70,4.63,12,1538019815
15273,Poiana Teiului,RO,47.12,25.92,577.5885620117188,26.7,80,2.51,36,1538019815
15274,Aumbay,PH,7.1,125.78,197.8010711669922,89.6,62,6.93,75,1538017200
15275,Izberbash,RU,42.57,47.86,-0.222983106970787,53.6,87,8.95,40,1538017200
15276,Slatinany,CZ,49.92,15.81,277.699951171875,44.6,86,2.24,40,1538017200
15277,Pinerolo,IT,44.89,7.33,384.0288696289062,50,87,3.36,0,1538018400
15278,Rio Pardo De Minas,BR,-15.62,-42.55,825.6381225585938,65.94,75,8.21,0,1538019816
15279,Gacko,BA,43.17,18.53,992.6263427734375,50,39,4.7,0,1538017200
15280,Lawrence,US,38.97,-95.24,258.2984619140625,50,85,5.41,1,1538016780
15281,Actopan,MX,20.27,-98.94,2007.654174804688,57.75,87,2.95,32,1538019817
15282,Patnagarh,IN,20.71,83.13,247.0579681396484,83.58,80,4.63,36,1538019817
15283,San Diego De La Union,MX,21.47,-100.87,2074.4384765625,61.71,78,7.65,8,1538019818
15284,Syrskoye,RU,52.57,39.53,169.7735443115234,41.19,70,18.28,92,1538019818
15285,Trebukhiv,UA,50.48,30.9,113,46.4,75,11.18,90,1538019000
15286,Fareham,GB,50.85,-1.18,5.360000133514404,50,100,2.24,0,1538016600
15287,Zitiste,RS,45.48,20.55,77,32,80,1.12,0,1538019000
15288,Amriswil,CH,47.55,9.3,441.658935546875,44.6,100,4.7,0,1538018400
15289,Pihani,IN,27.62,80.2,147.5618286132812,82.32,84,4.52,48,1538019819
15290,Demmin,DE,53.91,13.03,1.606655240058899,59,93,12.75,75,1538018400
15291,Mairipora,BR,-23.32,-46.59,758.3546142578125,73.4,88,3.36,64,1538018400
15292,Mato Verde,BR,-15.4,-42.86,554.9742431640625,65.94,75,8.21,0,1538019820
15293,Joigny,FR,47.98,3.4,78.38147735595703,39.2,100,4.7,0,1538019000
15294,Sliema,MT,35.91,14.5,30.06930160522461,68,45,19.46,20,1538018100
15295,Thomaston,US,32.89,-84.33,216.5618133544922,74.84,83,5.82,1,1538017980
15296,Guarumal,PA,8.36,-82.54,14.07781887054443,76.29,98,5.19,44,1538019821
15297,Kaisiadorys,LT,54.87,24.45,75.41866302490234,53.6,87,14.99,90,1538018400
15298,Queimadas,BR,-7.36,-35.9,485.2828979492188,71.6,78,10.29,40,1538017200
15299,Stara Vyzhivka,UA,51.44,24.44,180,52.53,55,21.52,68,1538019822
15300,San Diego De Los Banos,CU,22.65,-83.37,81.46759033203125,78.72,87,4.63,36,1538019822
15301,Tiszasuly,HU,47.38,20.4,83.3853759765625,41,75,6.93,0,1538018100
15302,Vinukonda,IN,16.05,79.74,95.29866790771484,80.88,87,4.41,44,1538019822
15303,Socoltenango,MX,16.22,-92.25,1471.548461914062,64.86,100,2.28,88,1538019823
15304,Lomza,PL,53.18,22.06,102,54.69,84,23.31,92,1538019668
15305,Creutzwald,FR,49.2,6.68,266.3255615234375,50,81,3.36,0,1538019000
15306,Chesma,RU,53.81,60.65,317.507568359375,61.35,47,13.69,92,1538019823
15307,Luanshya,ZM,-13.14,28.42,1244.73779296875,63.78,46,9.66,0,1538019824
15308,Robinson,US,39.01,-87.74,160.6805572509766,59,100,2.84,1,1538018100
