,City,Country,Latitude,Longitude,Elevation,Max Temp,Humidity,Wind Speed,Cloudiness,Date
16595,Salantai,LT,56.06,21.57,,57.2,76,13.87,0,1538018400
16596,Suratgarh,IN,29.32,73.9,,86.73,50,5.64,0,1538020158
16597,Azacualpa,HN,15.34,-88.55,,78.8,100,1.61,40,1538017200
16598,Berezanka,UA,46.86,31.39,,37.4,86,4.47,0,1538017200
16599,Gangakher,IN,18.95,76.75,,77.01,84,4.41,0,1538020159
16600,Gizel,RU,43.04,44.57,,42.27,99,2.62,76,1538020159
16601,Politika,GR,38.6,23.55,,62.6,51,20.8,40,1538018400
16602,Kuzhorskaya,RU,44.67,40.3,,41.01,91,2.51,0,1538020159
16603,Herran,CO,7.51,-72.48,,75.2,94,3.36,75,1538017200
16604,Khirkiya,IN,22.17,76.86,,79.71,82,4.29,0,1538020160
16605,Tungawan,PH,7.6,122.42,,84.93,74,7.87,44,1538020160
16606,Star,RU,53.62,34.15,,42.18,95,27.45,92,1538020161
16607,Rijeka,HR,45.33,14.44,,57.2,57,1.12,0,1538019000
16608,Arvin,US,35.21,-118.83,,84.92,37,3.36,1,1538019300
16609,Modesto,US,37.64,-121,,80.96,36,3.36,1,1538016900
16610,Xianshuigu,CN,38.98,117.38,,71.6,43,8.95,0,1538017200
16611,Wildberg,DE,48.62,8.75,,41,100,1.12,0,1538018400
16612,Hanover,CA,44.15,-81.02,,51.8,81,2.24,75,1538017200
16613,Paignton,GB,50.44,-3.56,,50.64,99,4.97,0,1538020162
16614,Fairborn,US,39.82,-84.02,,56.3,69,6.64,1,1538018100
16615,Tayud,PH,10.38,123.99,,78.8,94,12.75,90,1538017200
16616,Santa Rita Do Passa Quatro,BR,-21.71,-47.48,,72.15,67,2.39,76,1538020163
16617,Jiangyan,CN,32.51,120.12,,75.57,77,8.55,44,1538020163
16618,Patitirion,GR,39.15,23.87,,62.6,48,28.86,75,1538016600
16619,Brod,MK,40.95,21.56,,30.66,98,3.18,0,1538020164
16620,Mitropoli,GR,39.34,21.84,,42.81,39,4.74,8,1538020164
16621,Dulce Nombre,HN,13.79,-87.24,,66.2,88,2.39,40,1538017200
16622,Gualaca,PA,8.54,-82.3,,75.21,100,2.95,76,1538020165
16623,Terra Roxa,BR,-20.79,-48.33,,78.8,54,6.93,0,1538017200
16624,Monterrey,CO,4.88,-72.9,,67.38,86,2.17,20,1538020165
16625,Memaliaj,AL,40.35,19.98,,43.26,100,3.96,0,1538020166
16626,Bangarapet,IN,12.97,78.2,,73.4,100,3.36,40,1538019000
16627,Staroaleyskoye,RU,51.01,82,,51.9,66,3.96,0,1538020166
16628,Ciacova,RO,45.51,21.13,,33.8,100,4.7,0,1538019000
16629,Pecanha,BR,-18.55,-42.56,,68.37,62,7.87,0,1538020167
16630,Peabiru,BR,-23.91,-52.35,,73.77,67,7.09,92,1538020167
16631,Mahendranagar,NP,28.92,80.33,,76.56,87,3.74,68,1538020167
16632,Dombrad,HU,48.23,21.93,,48.2,65,4.47,64,1538017200
16633,Culfa,AZ,38.95,45.63,,68,56,9.17,0,1538017200
16634,Puxinana,BR,-7.16,-35.96,,71.6,78,10.29,40,1538017200
16635,Storebo,NO,60.09,5.23,,49.56,100,10,92,1538020168
16636,Donduseni,MD,48.24,27.61,,35.79,87,5.53,36,1538020168
16637,Dhangadhi,NP,28.7,80.57,,76.56,87,3.74,68,1538020169
16638,Pemagatsel,BT,27.03,91.43,,67.83,96,1.39,88,1538020169
16639,Obuasi,GH,6.21,-1.69,,70.89,96,4.63,32,1538020169
16640,Babol,IR,36.55,52.68,,68.01,92,4.97,12,1538020008
16641,Gali,GE,42.63,41.74,,54.69,100,2.17,92,1538020170
16642,Gualdo Tadino,IT,43.23,12.78,,48.2,57,9.17,0,1538016600
16643,Alangayam,IN,12.62,78.75,,75.93,90,3.18,8,1538020170
16644,Izmit,TR,40.76,29.93,,57.2,76,16.11,75,1538018400
16645,Soldato-Aleksandrovskoye,RU,44.27,43.76,,50,87,2.24,90,1538017200
16646,Tavistock,CA,43.32,-80.84,,46.4,100,2.24,1,1538017200
16647,Poletayevo,RU,55.04,61.11,,55.4,62,11.18,40,1538017200
16648,Perisoru,RO,44.45,27.55,,36.33,89,5.64,0,1538020171
16649,Pusztafoldvar,HU,46.53,20.8,,35.6,79,2.95,32,1538019000
16650,Baylo,PH,7.85,126.06,,91.86,49,8.77,0,1538020172
16651,Sandusky,US,41.45,-82.71,,53.96,74,8.05,75,1538016780
16652,Merida,ES,38.92,-6.34,,70.08,64,13.35,12,1538020172
16653,Divnoye,RU,45.91,43.34,,43.53,89,4.29,0,1538020173
16654,Skole,UA,49.04,23.51,,45.15,64,14.03,48,1538020173
16655,Kruglolesskoye,RU,44.66,42.81,,50,87,2.24,90,1538017200
16656,Hanamaki,JP,39.43,141.16,,55.4,93,4.7,75,1538017200
16657,Nairn,GB,57.58,-3.88,,59,93,20.8,75,1538018400
16658,Longuenesse,FR,50.74,2.25,,42.8,100,5.82,0,1538019000
16659,Springs,ZA,-26.24,28.43,,69.8,32,4.7,0,1538017200
16660,Pattaya,TH,12.93,100.9,,89.6,62,4.7,20,1538019000
16661,Temryuk,RU,45.28,37.39,,42.8,93,6.71,40,1538017200
16662,Enniscorthy,IE,52.5,-6.56,,45.42,100,2.95,8,1538020175
16663,Bangolo,CI,7.01,-7.49,,70.71,100,3.06,92,1538020175
16664,Hainichen,DE,50.97,13.12,,57.2,57,4.7,68,1538018400
16665,Pavullo Nel Frignano,IT,44.33,10.84,,48.2,66,8.05,0,1538018400
16666,Dreznica,BA,43.53,17.28,,50,39,4.7,0,1538017200
16667,Olivenza,ES,38.68,-7.1,,63.51,96,3.29,36,1538020176
16668,Nea Peramos,GR,38,23.42,,62.6,51,20.8,40,1538018400
16669,Dombas,NO,62.07,9.12,,35.61,67,5.75,0,1538020176
16670,Petrovskoye,RU,56.26,36.47,,41,93,20.13,75,1538017200
16671,Dombasle-Sur-Meurthe,FR,48.62,6.35,,42.8,93,3.74,0,1538019000
16672,Newtownards,GB,54.59,-5.69,,60.8,87,6.93,12,1538018400
16673,Tuim,RU,54.34,89.93,,55.41,91,9.44,80,1538020156
16674,Ano Mera,GR,37.45,25.4,,64.4,72,26.4,40,1538018400
16675,Bodinayakkanur,IN,10.01,77.35,,72.33,90,1.16,32,1538020178
16676,Bexhill,GB,50.84,0.47,,44.6,100,5.82,0,1538018400
16677,Campos Sales,BR,-7.07,-40.37,,76.83,42,11.34,48,1538020179
16678,Samokov,BG,42.33,23.55,,30.2,86,4.7,0,1538019000
16679,Raiwala,IN,30.02,78.22,,75.03,88,4.29,8,1538020179
16680,Honiton,GB,50.8,-3.19,,50,93,1.12,20,1538018400
16681,Tangua,CO,1.1,-77.39,,50.37,87,1.28,32,1538020180
16682,Sardarshahr,IN,28.43,74.48,,83.76,52,4.18,0,1538020180
16683,Vurnary,RU,55.49,46.95,,38.67,71,9.78,12,1538020180
16684,Offa,NG,7.97,4.32,,73.77,99,5.97,92,1538020181
16685,Kadayanallur,IN,9.08,77.35,,77.82,92,3.96,24,1538020181
16686,Shabo,UA,46.13,30.39,,35.6,93,7.99,0,1538019000
16687,Hima,UG,0.3,30.18,,55.14,86,2.17,0,1538020181
16688,Yudong,CN,32.02,121.36,,78.99,74,13.58,24,1538020182
16689,Velika Kladusa,BA,45.19,15.81,,35.6,84,3.36,0,1538019000
16690,Sabinov,SK,49.1,21.1,,42.8,75,2.24,0,1538019000
16691,Kanalion,GR,39.61,19.89,,62.6,59,13.87,40,1538018400
16692,Ichinohe,JP,40.14,141.28,,60.8,87,6.93,75,1538014440
16693,Langerwehe,DE,50.82,6.37,,48.2,93,2.24,0,1538018700
16694,Valmiera,LV,57.54,25.42,,48.39,77,16.82,0,1538020184
16695,Kuna,US,43.49,-116.42,,62.06,47,4.41,0,1538019300
16696,Meligalas,GR,37.22,21.97,,64.4,42,29.97,40,1538018400
16697,Kalas,IN,18.17,74.8,,73.41,100,3.85,36,1538020184
16698,Shengjin,AL,41.81,19.59,,53.6,39,9.17,0,1538019000
16699,Cedros,HN,14.6,-87.12,,72.86,88,1.95,40,1538017200
16700,Chernolesskoye,RU,44.72,43.71,,49.47,95,2.95,36,1538020185
16701,Chemainus,CA,48.92,-123.72,,59,93,8.32,1,1538019300
16702,Jamuria,IN,23.71,87.08,,84.93,86,4.63,8,1538020186
16703,Gritsovskiy,RU,54.14,38.16,,39.57,98,26.33,92,1538020186
16704,Singojuruh,ID,-8.31,114.21,,84.3,55,2.73,0,1538020186
16705,Lucknow,CA,43.96,-81.52,,53.79,86,7.76,32,1538020186
16706,Poduri,RO,46.35,23.05,,35.6,80,1.12,0,1538019000
16707,Mehtar Lam,AF,34.67,70.21,,60.09,33,2.28,0,1538020187
16708,Hopewell,US,37.3,-77.29,,78.8,94,3.36,40,1538018100
16709,San Francisco De Cones,HN,14.52,-88.9,,65.04,97,2.06,80,1538020188
16710,Bording,DK,56.15,9.28,,55.4,93,8.05,36,1538018400
16711,Riviere-Du-Loup,CA,47.83,-69.53,,54.33,76,17.05,44,1538020176
16712,Tonneins,FR,44.39,0.31,,53.6,81,8.05,0,1538019000
16713,Berekua,DM,15.23,-61.32,,82.5,94,23.09,76,1538020188
16714,Sholokhovskiy,RU,48.28,41.05,,32.82,86,2.84,0,1538020189
16715,Skvyra,UA,49.73,29.66,,43.53,64,16.04,88,1538020189
16716,Ponoka,CA,52.68,-113.59,,44.6,93,10.29,90,1538017200
16717,San Jose De Gracia,MX,20.67,-102.58,,61.98,100,2.06,8,1538020189
16718,Dhali,IN,10.5,77.17,,78.8,78,2.39,40,1538019000
16719,Suibara,JP,37.83,139.23,,64.4,77,2.24,75,1538017200
16720,Santa Lucia Cotzumalguapa,GT,14.33,-91.02,,66.2,82,13.87,75,1538017200
16721,Oyugis,KE,-0.51,34.73,,66.2,72,3.36,40,1538017200
16722,Arese,IT,45.55,9.08,,48.2,93,2.24,0,1538018400
16723,Cizer,RO,47.07,22.86,,27.06,83,2.28,24,1538020191
16724,Tymoshivka,UA,48.98,32.07,,38.67,70,12.01,44,1538020191
16725,Kannod,IN,22.67,76.74,,80.61,68,3.51,0,1538020191
16726,Krapina,HR,46.16,15.87,,35.6,100,1.12,0,1538019000
16727,Vadlapudi,IN,14.32,79.8,,84.21,75,4.41,8,1538020192
16728,Umri,IN,29.95,76.91,,79.26,90,2.06,0,1538020192
16729,Laiyang,CN,36.98,120.7,,73.59,56,5.53,0,1538020192
16730,Dobris,CZ,49.78,14.17,,48.2,57,12.75,20,1538019000
16731,Gundorovskiy,RU,48.35,40.02,,32.73,89,3.4,0,1538020193
16732,Gerstetten,DE,48.62,10.02,,41,93,2.84,40,1538018400
16733,Valjevo,RS,44.27,19.89,,39.2,77,1.12,0,1538019000
16734,Ixtepec,MX,20.03,-97.65,,56.58,94,0.94,76,1538020194
16735,Sainthia,IN,23.95,87.68,,86.64,84,6.08,0,1538020194
16736,Okrika,NG,5.52,7.78,,70.98,98,3.18,92,1538020194
16737,Grantham,GB,52.91,-0.64,,60.8,87,2.24,75,1538018400
16738,Kamakura,JP,35.33,139.54,,64.4,87,6.93,90,1538018340
16739,Sartana,UA,47.17,37.7,,34.35,86,5.64,0,1538020195
16740,Arosa,CH,46.78,9.68,,48.2,92,2.24,0,1538018400
16741,Corsico,IT,45.43,9.11,,48.2,93,2.24,0,1538018400
16742,Northfield,US,44.46,-93.16,,55.94,71,4.7,1,1538018100
16743,Mannargudi,IN,10.67,79.44,,81.33,81,4.52,8,1538020196
16744,Tabuelan,PH,10.82,123.87,,78.8,94,12.75,90,1538017200
16745,Palma Del Rio,ES,37.7,-5.28,,75.2,94,5.08,20,1538019000
16746,Rampur,IN,25.35,88.63,,86.46,92,4.07,12,1538020196
16747,Orkney,ZA,-26.98,26.67,,54.78,52,2.39,0,1538020197
16748,Angren,UZ,41.01,70.08,,54.24,58,1.95,80,1538020197
16749,Tagbubunga,PH,10.58,123.72,,78.8,94,12.75,90,1538017200
16750,Galatini,GR,40.32,21.55,,36.69,68,4.52,0,1538020197
16751,Ulmeni,RO,47.47,23.3,,41,86,2.24,56,1538019000
16752,Kunyang,CN,27.66,120.56,,78.27,91,17.49,64,1538020198
16753,Apen,DE,53.22,7.81,,55.4,93,5.82,20,1538018400
16754,Ibague,CO,4.44,-75.23,,68,94,3.74,75,1538017200
16755,Cua,VE,10.16,-66.89,,73.05,91,2.17,64,1538020199
16756,Baganga,PH,7.57,126.56,,86.46,90,5.19,0,1538020199
16757,Bellview,US,32.78,-95.7,,66.02,93,8.05,90,1538018100
16758,Fruitville,US,36.62,-91.77,,59,69,4.7,90,1538016780
16759,Sorocaba,BR,-23.5,-47.46,,73.4,78,13.87,75,1538018400
16760,Luneville,FR,48.6,6.5,,42.8,93,3.74,0,1538019000
16761,Butler,US,41.43,-84.87,,51.08,100,4.74,1,1538018100
16762,Atessa,IT,42.07,14.45,,46.4,75,4.7,0,1538016600
16763,Port Perry,CA,44.1,-78.95,,57.2,81,2.24,1,1538017200
16764,Ariogala,LT,55.26,23.48,,53.6,87,14.99,90,1538018400
16765,Bandon,IE,51.75,-8.74,,50,100,4.7,75,1538019000
16766,Makamba,BI,-4.13,29.8,,69.09,42,9.44,0,1538020203
16767,Jawar,IN,23,76.5,,79.17,67,4.41,0,1538020204
16768,Mintiu Gherlii,RO,47.05,23.94,,35.6,80,1.12,0,1538019000
16769,Lungesti,RO,44.57,24.18,,35.6,80,2.73,0,1538019000
16770,Hagi,JP,34.43,131.51,,77,53,8.05,40,1538017200
16771,Tran,BG,42.84,22.65,,30.2,86,4.7,0,1538019000
16772,Duderstadt,DE,51.51,10.26,,44.6,75,2.24,0,1538016600
16773,Tosham,IN,28.87,75.92,,81.6,71,4.63,0,1538020205
16774,Tabunok,PH,10.78,124.02,,78.8,94,12.75,90,1538017200
16775,Lukhovka,RU,54.15,45.26,,34.8,87,13.8,20,1538020206
16776,Keansburg,US,40.44,-74.13,,75.2,100,3.36,90,1538018760
16777,Lala,IN,24.55,92.6,,75.66,100,4.07,92,1538020206
16778,Chaibasa,IN,22.55,85.81,,84.2,79,2.24,20,1538017200
16779,Jemnice,CZ,49.02,15.57,,39.2,80,4.7,0,1538017200
16780,Acoua,YT,-12.72,45.06,,78.8,74,14.99,40,1538017200
16781,Ocumare Del Tuy,VE,10.11,-66.78,,73.05,91,2.17,64,1538020207
16782,Tovarkovskiy,RU,53.68,38.22,,39.93,94,23.64,92,1538020207
16783,Dunmore,US,41.42,-75.63,,64.04,77,4.7,90,1538017860
16784,Asprovalta,GR,40.72,23.71,,55.4,30,3.36,20,1538018400
16785,Tunduma,TZ,-9.3,32.77,,64.05,70,11.34,0,1538020208
16786,Helmstedt,DE,52.23,11.01,,52.8,67,12.01,36,1538020209
16787,Coloso,CO,9.49,-75.36,,80.79,95,4.63,80,1538020209
16788,Ogrezeni,RO,44.4,25.78,,37.4,74,2.24,0,1538019000
16789,Cortona,IT,43.28,11.99,,48.2,57,9.17,0,1538016600
16790,Pocri,PA,8.27,-80.55,,73.59,100,2.51,92,1538020210
16791,Wilson,US,35.72,-77.92,,78.8,84,4.7,90,1538017800
16792,Alpharetta,US,34.07,-84.27,,73.04,94,1.28,1,1538019300
16793,Virton,BE,49.57,5.53,,50,61,6.93,0,1538018400
16794,Aktanysh,RU,55.72,54.06,,41.19,96,7.54,32,1538020211
16795,Patamundai,IN,20.57,86.57,,85.56,92,5.19,44,1538020211
16796,Grozesti,RO,44.65,23.32,,35.6,80,2.73,0,1538019000
16797,Tocantins,BR,-21.17,-43.02,,67.65,57,7.99,0,1538020211
16798,Tarquinia,IT,42.25,11.76,,51.8,57,3.36,0,1538018400
16799,Lacombe,CA,52.47,-113.73,,42.8,93,10.29,90,1538017200
16800,Svatove,UA,49.42,38.16,,32.55,87,5.41,0,1538020212
16801,Gremyachinsk,RU,58.57,57.83,,45.06,85,6.76,92,1538020212
16802,Verkhovyna,UA,48.15,24.83,,29.13,90,1.95,44,1538020213
16803,Zonalnaya Stantsiya,RU,56.43,85.02,,58.38,82,4.18,8,1538020213
16804,Opatovice Nad Labem,CZ,50.15,15.79,,44.6,86,2.24,40,1538017200
16805,Calvillo,MX,21.85,-102.72,,64.4,68,6.93,5,1538016120
16806,Lure,FR,47.69,6.5,,42.8,93,2.62,0,1538019000
16807,Palestina,CO,5.02,-75.62,,68,100,2.24,40,1538017200
16808,Livno,BA,43.83,17,,55.4,28,6.93,0,1538019000
16809,Sirhind,IN,30.62,76.39,,79.8,84,3.85,0,1538020214
16810,Weesp,NL,52.31,5.04,,59,100,4.7,20,1538018700
16811,Dolgorukovo,RU,52.32,38.35,,41.01,70,18.05,92,1538020215
16812,Malino,RU,55.11,38.18,,41,86,15.66,75,1538017200
16813,Zayukovo,RU,43.62,43.33,,50,81,3.18,90,1538017200
16814,Nagaoka,JP,37.43,138.86,,64.4,77,2.24,75,1538017200
16815,Canby,US,45.26,-122.69,,73.94,37,5.82,1,1538016960
16816,As,BE,51.01,5.58,,48.2,81,6.93,0,1538018700
16817,Sadao,TH,6.63,100.42,,87.8,66,5.82,20,1538019000
16818,Jamalteca,HN,14.7,-87.58,,72.86,98,0.6,75,1538017080
16819,Kotlas,RU,61.25,46.65,,43.26,82,20.74,92,1538020217
16820,Skogn,NO,63.7,11.19,,44.6,81,21.92,40,1538018400
16821,Zhatay,RU,62.16,129.84,,51.8,53,2.24,0,1538017200
16822,Arari,BR,-3.45,-44.78,,80.16,73,8.55,32,1538020218
16823,Sakyla,FI,61.03,22.33,,48.2,57,29.97,88,1538018400
16824,Jennersdorf,AT,46.94,16.14,,37.4,100,1.12,0,1538019000
16825,Kaptanganj,IN,26.93,83.72,,84.21,71,5.19,20,1538020219
16826,New Lenox,US,41.51,-87.97,,57.92,76,5.86,1,1538019300
16827,Velyka Bilozerka,UA,47.27,34.68,,40.2,100,6.64,8,1538020219
16828,Kamphaeng Phet,TH,16.47,99.53,,86.01,84,3.74,0,1538020219
16829,Herzele,BE,50.88,3.89,,50,87,4.7,0,1538019000
16830,Dalmau,IN,26.08,81.05,,85.65,64,4.63,44,1538020220
16831,Newbury,GB,51.4,-1.32,,51.8,93,3.36,0,1538018400
16832,Saint-Andre-Avellin,CA,45.72,-75.07,,53.6,76,9.17,20,1538017200
16833,Pashiya,RU,58.43,58.26,,46.41,87,5.75,92,1538020220
16834,Ferrandina,IT,40.5,16.45,,57.2,62,8.05,5,1538016900
16835,Maizuru,JP,35.47,135.35,,68,100,9.17,75,1538017200
16836,Pacsa,HU,46.72,17.01,,38.31,81,5.3,0,1538020221
16837,Huauchinango,MX,20.17,-98.05,,69.54,97,2.51,76,1538020222
16838,Zuya,UA,45.05,34.32,,32.28,83,3.74,0,1538020136
16839,Zigos,GR,41.02,24.38,,46.4,52,5.82,20,1538018400
16840,Phayao,TH,19.17,99.9,,86.01,76,4.07,12,1538020222
16841,Tovuz,AZ,41,45.62,,66.2,68,4.7,75,1538017200
16842,Foshan,CN,23.02,113.11,,84.2,66,4.47,75,1538017200
16843,Matoury,GF,4.85,-52.33,,75.2,100,1.12,0,1538017200
16844,Wao,PH,7.64,124.73,,77.01,70,3.96,80,1538020223
16845,Zumpango,MX,19.56,-98.22,,46.68,98,2.73,8,1538020223
16846,Bazpur,IN,29.15,79.12,,75.12,82,3.06,12,1538020224
16847,Songadh,IN,21.71,71.89,,77.37,84,4.29,0,1538020224
16848,Parkersburg,US,39.27,-81.55,,60.08,89,4.7,1,1538018100
16849,Shantipur,IN,23.25,88.44,,89.6,75,5.82,40,1538019000
16850,Chittaurgarh,IN,24.88,74.62,,77.28,75,5.19,0,1538020225
16851,Abomey-Calavi,BJ,6.45,2.35,,78.8,88,5.82,40,1538017200
16852,Teror,ES,28.06,-15.55,,71.6,83,23.04,20,1538019000
16853,Shira,RU,54.49,89.96,,55.41,91,9.44,80,1538020225
16854,Pardi,IN,20.55,72.95,,79.98,81,4.18,24,1538020226
16855,Kethely,HU,46.65,17.39,,41.46,100,5.64,0,1538020226
16856,Arai,JP,35.71,139.67,,66.2,87,6.93,90,1538018340
16857,Mugango,TZ,-1.69,33.7,,69.8,73,10.78,40,1538017200
16858,Altayskoye,RU,51.95,85.34,,56.67,60,3.96,36,1538020227
16859,Bobrovka,RU,52.3,45.54,,37.59,84,10.22,0,1538020227
16860,Ambur,IN,12.79,78.72,,75.93,90,3.18,8,1538020006
16861,Vredefort,ZA,-27,27.37,,59.82,39,2.28,24,1538020227
16862,Coatzacoalcos,MX,18.14,-94.45,,74.31,100,3.4,80,1538020118
16863,Troutdale,US,45.53,-122.39,,73.94,56,4.7,1,1538016780
16864,Volya,RU,51.77,39.54,,42.8,80,8.95,0,1538017200
16865,Zhurivka,UA,50.5,31.77,,46.4,75,11.18,90,1538019000
16866,Rajampet,IN,14.19,79.16,,86,66,3.85,20,1538019000
16867,Inawashiro,JP,37.55,140.1,,55.4,100,10.29,75,1538017200
16868,Kanchanaburi,TH,14.03,99.53,,88.08,69,7.54,0,1538020085
16869,Caltagirone,IT,37.24,14.51,,60.8,44,3.36,0,1538018400
16870,Winston,US,43.12,-123.41,,77,23,6.93,1,1538016960
16871,Pelaya,CO,8.69,-73.67,,76.83,96,5.97,20,1538020230
16872,Spitsevka,RU,45.12,42.5,,46.4,75,2.24,40,1538017200
16873,Gusino,RU,54.72,31.37,,46.86,92,29.35,92,1538020230
16874,Exu,BR,-7.52,-39.72,,74.85,53,12.8,0,1538020231
16875,Pedra Branca,BR,-5.46,-39.72,,75.21,55,8.77,20,1538020231
16876,Lencois Paulista,BR,-22.6,-48.8,,77,78,5.82,0,1538017200
16877,Kamisu,JP,35.89,140.67,,66.2,88,13.87,75,1538017860
16878,Szydlowiec,PL,51.23,20.86,,51.54,53,16.37,76,1538020232
16879,Bon Air,US,37.52,-77.56,,75.02,94,3.36,40,1538018100
16880,Chai Badan,TH,15.2,101.13,,87.45,71,7.43,0,1538020232
16881,Uslar,DE,51.66,9.63,,44.6,93,1.12,24,1538018400
16882,Zhovti Vody,UA,48.35,33.5,,35.6,76,4.47,0,1538019000
16883,Torgau,DE,51.56,13,,55.4,50,8.05,75,1538018400
16884,Schwabisch Gmund,DE,48.8,9.8,,42.8,100,1.12,0,1538018400
16885,Wekiva Springs,US,28.7,-81.43,,82.04,84,6.93,1,1538016960
16886,Alto Parana,BR,-23.13,-52.32,,74.94,71,6.98,68,1538020234
16887,Villarrubia De Los Ojos,ES,39.22,-3.61,,63.15,86,12.68,8,1538020234
16888,North Versailles,US,40.38,-79.81,,59,100,4.41,75,1538018100
16889,Tanakpur,IN,29.07,80.11,,76.56,87,3.74,68,1538020234
16890,Ardino,BG,41.58,25.13,,37.4,74,3.36,0,1538019000
16891,Torreon,MX,25.55,-103.43,,82.4,45,9.17,40,1538016000
16892,Uong Bi,VN,21.03,106.78,,83.13,87,7.76,80,1538020235
16893,Prudnik,PL,50.32,17.58,,45.96,65,5.3,20,1538020235
16894,Bagojo,MX,25.87,-109.12,,86,70,8.05,5,1538016180
16895,Valle De Santiago,MX,20.39,-101.18,,60.8,100,2.84,90,1538018340
16896,Rakkestad,NO,59.43,11.35,,51.8,53,13.87,44,1538018400
16897,Ciamis,ID,-7.33,108.35,,84.03,49,4.18,0,1538020197
16898,Nunoa,PE,-14.48,-70.64,,30.48,95,0.94,76,1538020236
16899,Xintai,CN,35.91,117.76,,70.35,60,4.41,0,1538020237
16900,Enem,RU,44.92,38.91,,39.2,93,2.24,0,1538017200
16901,Tagcatong,PH,9,125.26,,87.36,79,6.87,20,1538020237
16902,Praid,RO,46.55,25.12,,28.4,92,4.7,8,1538019000
16903,Pidhorodna,UA,48.11,30.89,,31.38,77,5.75,8,1538020238
16904,Cullman,US,34.17,-86.84,,73.4,97,6.93,75,1538019480
16905,Kumertau,RU,52.77,55.78,,47.85,100,6.2,92,1538020238
16906,Nueva Santa Rosa,GT,14.38,-90.28,,66.2,82,13.87,75,1538017200
16907,Conversion,PH,15.9,121.13,,78.45,84,2.84,24,1538020239
16908,Dzhankoy,UA,45.71,34.39,,36.78,88,4.18,0,1538020239
16909,Bugko,PH,12.54,124.79,,85.29,92,22.08,44,1538020239
16910,Xuanwu,CN,32.07,118.81,,75.2,60,8.95,75,1538017200
16911,Meyrin,CH,46.23,6.08,,48.2,93,2.24,0,1538019000
16912,Archena,ES,38.11,-1.3,,73.4,69,16.11,92,1538019000
16913,Encantado,BR,-29.24,-51.88,,63.69,97,2.06,44,1538020240
16914,Hingoli,IN,19.72,77.14,,81.06,73,4.74,0,1538020241
16915,Melong,CM,5.12,9.95,,59.73,99,2.95,64,1538020241
16916,Albenga,IT,44.05,8.22,,62.6,42,5.82,5,1538018400
16917,Arcoverde,BR,-8.42,-37.06,,64.77,79,7.99,0,1538020241
16918,Nakskov,DK,54.84,11.13,,60.99,94,22.19,76,1538020242
16919,Yefremov,RU,53.14,38.12,,39.93,94,23.64,92,1538020242
16920,Valdepenas,ES,38.76,-3.38,,63.15,86,12.68,8,1538020148
16921,Kalamansig,PH,6.55,124.05,,84.3,59,6.98,36,1538020242
16922,Burhanpur,IN,21.31,76.23,,79.62,83,3.4,0,1538020243
16923,Akhalgori,GE,42.13,44.48,,60.8,63,21.92,90,1538017200
16924,Webuye,KE,0.62,34.77,,55.4,82,5.82,0,1538019000
16925,Rio Esteban,HN,15.83,-86.3,,77,94,1.72,75,1538017200
16926,Guayata,CO,4.96,-73.49,,67.38,86,2.17,20,1538020244
16927,Rajsamand,IN,25.06,73.89,,78.63,51,4.63,0,1538020244
16928,Xochistlahuaca,MX,16.79,-98.24,,68.91,97,2.62,92,1538020245
16929,Bataszek,HU,46.19,18.72,,37.05,75,5.41,8,1538020245
16930,Tangping,CN,33.69,105.67,,52.71,98,2.95,100,1538020245
16931,Zhadovka,RU,53.57,46.95,,36.96,86,8.99,0,1538020246
16932,Pailitas,CO,8.96,-73.63,,77.46,98,1.39,64,1538020246
16933,Miedzyrzecz,PL,52.44,15.58,,57.2,54,11.41,90,1538019000
16934,Furukawa,JP,38.57,140.96,,57.2,93,9.17,75,1538017200
16935,Elkhart,US,37.01,-101.89,,55.94,57,12.75,1,1538019300
16936,Zulpich,DE,50.7,6.65,,50,93,2.24,0,1538018700
16937,Zerind,RO,46.62,21.52,,37.4,80,3.29,36,1538019000
16938,Wichita,US,37.69,-97.34,,57.56,66,6.93,1,1538018160
16939,Trastenik,BG,43.52,24.47,,40.11,100,3.18,0,1538020247
16940,Riviere-Pilote,MQ,14.48,-60.9,,82.4,74,12.75,88,1538017200
16941,Amudalavalasa,IN,18.41,83.9,,82.59,84,3.96,48,1538020248
16942,Vilya,RU,55.25,42.21,,41.01,88,20.07,88,1538020248
16943,Aracoiaba,BR,-4.37,-38.81,,74.49,84,7.31,0,1538020248
16944,Venkatagiri,IN,13.96,79.58,,82.86,80,4.41,12,1538020249
16945,Priladozhskiy,RU,59.85,31.48,,48.2,61,24.61,0,1538017200
16946,Nihommatsu,JP,37.58,140.43,,55.4,100,10.29,75,1538017200
16947,Surany,SK,48.09,18.18,,46.4,100,2.24,0,1538019000
16948,Damnagar,IN,21.7,71.52,,77.91,80,6.64,0,1538020249
16949,Sikandarpur,IN,26.04,84.05,,88.89,60,4.07,0,1538020250
16950,Lariano,IT,41.73,12.83,,57.2,53,4.7,0,1538018400
16951,Bielsk Podlaski,PL,52.77,23.19,,51.18,70,23.64,36,1538020250
16952,Plunge,LT,55.91,21.84,,57.2,76,13.87,0,1538018400
16953,Brodick,GB,55.58,-5.15,,60.8,82,14.99,32,1538018400
16954,Idaho Falls,US,43.49,-112.04,,57.92,7,12.75,1,1538016780
16955,Mokobeng,BW,-23,27.67,,66.03,37,9.66,0,1538020251
